fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	num_threads	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221001 064436	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	112	TRUE	838609	2	0.0453211581394454	0.809921241993352	7056	170	9396	26410000	160
20221001 064507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	35	TRUE	838609	2	0.165958779871084	0.828852491913911	5747	908	7757	25930000	161
20221001 064555	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	86	TRUE	838609	2	0.0741816478860914	0.808954302834427	7631	201	9059	25970000	162
20221001 064751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	334	TRUE	838609	2	0.0438785286894887	0.814022274266998	6032	203	10300	26440000	163
20221001 064901	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	151	TRUE	838609	2	0.0498229765818494	0.805608816286091	7072	195	12151	25380000	164
20221001 064930	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	45	TRUE	838609	2	0.271563545434168	0.700674261795357	5586	490	12972	24540000	165
20221001 065019	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.260534149771777	0.215823927534372	2302	1011	14758	21690000	166
20221001 065153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	249	TRUE	838609	2	0.0432290391115079	0.802941573257993	7501	195	10111	26100000	167
20221001 065226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.225130638166966	0.699552802960575	4459	141	8582	25400000	168
20221001 065255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.256756517088735	0.970725486390479	1794	81	10625	24750000	169
20221001 065404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	838609	2	0.0524838978031103	0.622235094593652	2244	802	9133	26140000	170
20221001 065432	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	838609	2	0.274049303930027	0.766022869386151	4984	554	13083	24240000	171
20221001 065505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	30	TRUE	838609	2	0.280468665096248	0.495006731058657	6808	832	13252	24940000	172
20221001 065558	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	80	TRUE	838609	2	0.0670339347317303	0.86311748196315	4940	860	6014	24940000	173
20221001 065820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	448	TRUE	838609	2	0.0396061336397423	0.812354076245974	6704	199	9759	26090000	174
20221001 065847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	34	TRUE	838609	2	0.211558095623654	0.94374057257697	6817	671	13853	24140000	175
20221001 065919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	838609	2	0.243063028226896	0.261894825575873	3351	183	14912	23540000	176
20221001 065956	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	838609	2	0.221335629338198	0.807600073010985	6873	193	9899	26050000	177
20221001 070129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	838609	2	0.0435962670578354	0.808565476151766	7012	190	9893	26460000	178
20221001 070158	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	45	TRUE	838609	2	0.184886337251037	0.683365433666296	7853	801	11381	25480000	179
20221001 070229	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.268076494992687	0.558178083040565	5988	413	6939	25410000	180
20221001 070253	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.231838364976706	0.762549437502772	4250	176	9433	25220000	181
20221001 070358	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	838609	2	0.0662345546065434	0.891106652070768	2239	134	12042	24640000	182
20221001 070515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	838609	2	0.0792070676816884	0.402526239709929	5911	146	7201	25840000	183
20221001 070627	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	149	TRUE	838609	2	0.0408488189263421	0.778504810887203	7717	231	8906	25950000	184
20221001 070750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	208	TRUE	838609	2	0.0730263696745317	0.67235901727397	4785	975	5306	24510000	185
20221001 070827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.237505515173736	0.742554437693581	6727	497	8149	25790000	186
20221001 070908	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	838609	2	0.288906345052276	0.446416878778115	6486	115	7997	25770000	187
20221001 072144	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1191	TRUE	838609	2	0.00530742806570022	0.450724438867718	2893	751	11181	26120000	188
20221001 072323	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	161	TRUE	838609	2	0.0571215730202105	0.512958087447099	6919	900	11295	26210000	189
20221001 072434	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	81	TRUE	838609	2	0.059812876387455	0.867618150289357	1649	486	9911	25780000	190
20221001 072518	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	31	TRUE	838609	2	0.110837399754677	0.265204293657653	1988	274	7028	26270000	191
20221001 072558	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	40	TRUE	838609	2	0.141640698381071	0.91767152050715	2043	919	11916	25370000	192
20221001 072646	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.159945422193608	0.295988802037761	1162	876	5355	24730000	193
20221001 072727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	67	TRUE	838609	2	0.201420479624175	0.775661545313895	2852	947	5075	23370000	194
20221001 072759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	51	TRUE	838609	2	0.289384319747152	0.886063879959658	4700	777	10165	24310000	195
20221001 072914	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.10183720180528	0.227620585443266	944	235	14894	23020000	196
20221001 072957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.0961746950743924	0.798845950903279	6167	248	9832	25780000	197
20221001 073109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	157	TRUE	838609	2	0.0505458523109447	0.804570679896775	7028	210	9806	26230000	198
20221001 073357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	357	TRUE	838609	2	0.0262926144366548	0.282405582107976	7131	904	7688	25990000	199
20221001 073451	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	838609	2	0.170622878880929	0.338471340443753	5168	465	8301	25720000	200
20221001 073652	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	287	TRUE	838609	2	0.0399281024400005	0.202865378387272	7681	788	6051	24620000	201
20221001 073727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	23	TRUE	838609	2	0.174161370164232	0.956302135035768	1755	445	14494	23580000	202
20221001 073800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	838609	2	0.127109752932285	0.788236902895477	5540	140	9855	25890000	203
20221001 073858	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	88	TRUE	838609	2	0.0796155605296441	0.2390417853361	5583	944	12202	25280000	204
20221001 073957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	126	TRUE	838609	2	0.29976175579406	0.607327936319076	4343	153	8387	25310000	205
20221001 074259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	283	TRUE	838609	2	0.0187452017725212	0.317308259757236	4681	1009	5628	24750000	206
20221001 074423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	838609	2	0.0537648367077357	0.218221134538576	5274	908	6986	26190000	207
20221001 080006	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2081	TRUE	838609	2	0.00503024048533756	0.578851959909685	7512	812	9128	26310000	208
20221001 080046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.190387844295058	0.967283691506647	1746	390	13096	23890000	209
20221001 080224	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	838609	2	0.2855490877885	0.362736003134772	727	792	14684	22080000	210
20221001 080249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	838609	2	0.211900696010459	0.810288091527441	6477	125	9846	25670000	211
20221001 080402	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	129	TRUE	838609	2	0.0428045528251299	0.816941999230656	6348	216	9840	26640000	212
20221001 080456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	838609	2	0.103527045345693	0.220164223282784	1998	768	11469	26190000	213
20221001 080603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	134	TRUE	838609	2	0.214168124078409	0.367782597721927	5241	790	12092	25180000	214
20221001 080828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	304	TRUE	838609	2	0.0208899375704443	0.772560413775407	5389	698	5296	24770000	215
20221001 080908	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	83	TRUE	838609	2	0.22014206705885	0.735915094719827	5340	937	6415	25250000	216
20221001 081103	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	2	0.0515712724010728	0.486695935344696	1396	627	11457	25890000	217
20221001 081140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	838609	2	0.202978541360119	0.436946056568064	3853	161	10517	25450000	218
20221001 081357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	257	TRUE	838609	2	0.0355527925840206	0.569516847879253	7191	438	14064	24600000	219
20221001 081449	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	99	TRUE	838609	2	0.095697361291839	0.675527516066097	5495	286	7159	25930000	220
20221001 081632	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	89	TRUE	838609	2	0.247046840999805	0.397485076764971	29	556	6233	22500000	221
20221001 081737	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	838609	2	0.114324478423991	0.824734603215195	683	569	8770	25580000	222
20221001 081814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	56	TRUE	838609	2	0.185646807049883	0.219768090160377	7524	39	5804	24320000	223
20221001 081850	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	838609	2	0.180452230465413	0.552508235123009	5396	771	8652	25660000	224
20221001 081925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	61	TRUE	838609	2	0.207504840238024	0.963644746608473	7345	685	9629	26510000	225
20221001 082004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	85	TRUE	838609	2	0.212088858463772	0.718762387373112	7155	891	6810	24700000	226
20221001 082039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	838609	2	0.141246354546036	0.738898083745688	7076	985	7054	25260000	227
20221001 082129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	65	TRUE	838609	2	0.189695048275464	0.437657145592198	3579	962	5616	24610000	228
20221001 082200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.116790465705697	0.668518110335059	1450	45	5205	24630000	229
20221001 082241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	838609	2	0.0521837949067296	0.800775319990329	105	20	13976	23730000	230
20221001 082549	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	196	TRUE	838609	2	0.157347110428445	0.526115134741739	292	436	6463	24920000	231
20221001 082619	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	838609	2	0.17391967550226	0.757547979348898	7969	885	12461	25160000	232
20221001 082652	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	41	TRUE	838609	2	0.170493026086877	0.624307802619413	6104	557	12229	25230000	233
20221001 083048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	510	TRUE	838609	2	0.0229761387029325	0.381864642721787	7093	580	9761	26160000	234
20221001 083215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	159	TRUE	838609	2	0.069064152606175	0.357549237253331	6948	903	11963	25360000	235
20221001 083826	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	903	TRUE	838609	2	0.00901402591864695	0.874126854242943	5570	1017	12335	25650000	236
20221001 084113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	318	TRUE	838609	2	0.0311462201084115	0.395160320923105	5791	766	7246	25830000	237
20221001 084151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	838609	2	0.147901251093005	0.69390780366268	1680	263	7230	25540000	238
20221001 084433	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	246	TRUE	838609	2	0.0148712997973198	0.758494764025696	4139	451	5568	24710000	239
20221001 084508	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	838609	2	0.226228261018043	0.415286820279062	3436	707	12883	25120000	240
20221001 084531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	19	TRUE	838609	2	0.271061248111245	0.928811033461429	6084	915	14422	23720000	241
20221001 084805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	325	TRUE	838609	2	0.0421436253116711	0.433443489016779	7767	65	13042	25600000	242
20221001 084838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	838609	2	0.172983983772383	0.71437818959076	991	108	9111	24980000	243
20221001 084908	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	2	0.227988227927289	0.937802824815176	5022	716	12981	24360000	244
20221001 084939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.200529829716702	0.939983054185845	5221	887	8596	26090000	245
20221001 085027	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	100	TRUE	838609	2	0.258888006792916	0.201043956081383	6135	922	11323	24320000	246
20221001 085116	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	66	TRUE	838609	2	0.111939614805029	0.688781465827301	2661	107	9644	25280000	247
20221001 085205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	64	TRUE	838609	2	0.0853186757801915	0.925524364567548	3420	96	11175	25170000	248
20221001 085301	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	93	TRUE	838609	2	0.0969407334204554	0.251363386803307	6503	998	11800	25760000	249
20221001 085337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	22	TRUE	838609	2	0.152064647175198	0.342892548820004	4258	511	9743	25320000	250
20221001 085545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	237	TRUE	838609	2	0.0583710806496406	0.207948248921335	1363	415	12798	24970000	251
20221001 085744	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	130	TRUE	838609	2	0.172838295423419	0.609232625909709	65	367	10047	24150000	252
20221001 085849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	838609	2	0.0934383898445219	0.638689995865338	2949	987	14588	23710000	253
20221001 085921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	2	0.148539697430696	0.90317759050224	7209	917	11881	25360000	254
20221001 090230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	277	TRUE	838609	2	0.0159597120512417	0.986273289771006	2607	931	5731	25260000	255
20221001 090407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	228	TRUE	838609	2	0.0507995605812781	0.791061753175035	4679	992	6344	25720000	256
20221001 090532	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	838609	2	0.0605437674432713	0.501336851580068	5516	118	11425	25790000	257
20221001 090652	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	109	TRUE	838609	2	0.237188904426955	0.469284544603713	169	163	9814	22940000	258
20221001 091815	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1390	TRUE	838609	2	0.00767064944036421	0.379889276133291	4088	882	12723	25200000	259
20221001 091937	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	152	TRUE	838609	2	0.0802835519864969	0.294354513035901	4963	140	5215	24210000	260
20221001 092012	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	42	TRUE	838609	2	0.11526336225332	0.727263084350713	5810	1022	12519	25050000	261
20221001 092050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	82	TRUE	838609	2	0.287283626308694	0.667181011692807	7566	52	11367	24710000	262
20221001 092131	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.102241257968086	0.77831061235778	2637	448	10778	25650000	263
20221001 092158	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	24	TRUE	838609	2	0.251279748847848	0.614254278476164	7011	888	13561	24160000	264
20221001 092252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.214761759978621	0.97723916936405	1611	173	9161	25200000	265
20221001 092611	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	838609	2	0.141990232069646	0.551823983426206	42	993	6304	23160000	266
20221001 092641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	838609	2	0.188950111225358	0.900594991218858	4714	71	7444	25600000	267
20221001 092735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	47	TRUE	838609	2	0.176693407277181	0.390362616985291	1203	705	5505	25070000	268
20221001 092809	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.189212541840838	0.383541171441786	5092	619	10551	25620000	269
20221001 093114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	335	TRUE	838609	2	0.0318258327309298	0.527503251792677	5104	935	8024	26360000	270
20221001 093146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	36	TRUE	838609	2	0.162922834008731	0.955240758780018	4506	399	10091	25500000	271
20221001 093246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	84	TRUE	838609	2	0.196840532430112	0.994586251051165	1193	682	13473	23780000	272
20221001 093348	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	58	TRUE	838609	2	0.0621637528883573	0.291071556417085	3158	850	10254	26380000	273
20221001 093441	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	838609	2	0.110253939262269	0.731492316905595	5135	875	6746	25150000	274
20221001 093521	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	838609	2	0.22684133093914	0.503856771928631	7736	307	11575	25170000	275
20221001 093621	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	105	TRUE	838609	2	0.192505286402802	0.899996341222711	1885	1007	6540	26120000	276
20221001 093650	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	25	TRUE	838609	2	0.175712861659119	0.62694112889953	7125	43	11016	25810000	277
20221001 093725	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	20	TRUE	838609	2	0.145752162745397	0.864095892588049	1966	477	12582	24760000	278
20221001 093844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	135	TRUE	838609	2	0.0706048084856488	0.6009064302966	4212	470	6104	24840000	279
20221001 093912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	838609	2	0.231330206472777	0.791219956474751	3948	98	8612	25420000	280
20221001 093951	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	28	TRUE	838609	2	0.194332756925488	0.410925055207126	2216	467	11583	25480000	281
20221001 094025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	34	TRUE	838609	2	0.247585254160375	0.968174740207754	2454	377	10329	25030000	282
20221001 094244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	289	TRUE	838609	2	0.0260421243747487	0.660473952626437	4078	483	5322	24400000	283
20221001 094325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	38	TRUE	838609	2	0.120255719781892	0.276278835070506	5063	280	10210	26140000	284
20221001 094407	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	838609	2	0.244107336071563	0.654946862597391	6320	696	9659	25810000	285
20221001 094532	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	141	TRUE	838609	2	0.19907140782613	0.209997191787325	959	260	8106	25470000	286
20221001 094649	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	53	TRUE	838609	2	0.0556197606309701	0.512108533750474	1839	291	10064	25800000	287
20221001 094732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	42	TRUE	838609	2	0.0925959910466499	0.77091592872031	3064	447	10665	25470000	288
20221001 094802	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	16	TRUE	838609	2	0.156420463180472	0.964771163913049	3014	234	13173	24060000	289
20221001 094933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	62	TRUE	838609	2	0.0722072536217875	0.407799225780182	629	413	13145	25310000	290
20221001 095005	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	838609	2	0.224133965736593	0.233583772272058	3784	578	5438	23850000	291
20221001 095049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	44	TRUE	838609	2	0.166337083418519	0.41486915886458	4054	1021	5993	24420000	292
20221001 095121	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	29	TRUE	838609	2	0.198301378875874	0.981885871198401	2923	424	9329	25030000	293
20221001 095213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	92	TRUE	838609	2	0.071929909715167	0.841225667460076	7292	890	7110	25460000	294
20221001 095241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	838609	2	0.194731505456028	0.827362285020575	5521	175	9442	26080000	295
20221001 095327	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	50	TRUE	838609	2	0.0942876991334092	0.689280467057042	2687	191	5087	24230000	296
20221001 095353	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	838609	2	0.104252443051626	0.873051734185964	4727	17	9995	25050000	297
20221001 095456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	72	TRUE	838609	2	0.0869572269121674	0.588529229132645	2542	521	10723	2.6e+07	298
20221001 095623	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	256	TRUE	838609	2	0.075020461934082	0.701830977827869	8000	785	10849	26550000	299
20221001 095943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	326	TRUE	838609	2	0.0166341692239826	0.872718730637617	2340	159	10785	25870000	300
20221001 100009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	26	TRUE	838609	2	0.253135425022826	0.950946281536855	5762	934	12172	24700000	301
20221001 100036	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	23	TRUE	838609	2	0.186922161510885	0.636743013582565	6491	576	10996	25610000	302
20221001 100120	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	15	TRUE	838609	2	0.20722164392443	0.883130965005048	576	241	8064	2.5e+07	303
20221001 100326	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	182	TRUE	838609	2	0.037871075885857	0.205144953006506	1383	664	10276	26570000	304
20221001 100359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	17	TRUE	838609	2	0.286041444880576	0.571859678857774	1952	353	9951	25940000	305
20221001 100452	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	838609	2	0.101254668122425	0.370416951799579	3134	111	12187	24990000	306
20221001 100527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	27	TRUE	838609	2	0.27544786113661	0.213486270378716	1710	786	7586	25310000	307
20221001 100643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	138	TRUE	838609	2	0.197147304925955	0.553900838791765	3511	675	9153	25620000	308
20221001 100727	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	59	TRUE	838609	2	0.117074323465979	0.608091123884916	7876	298	10245	25750000	309
20221001 100813	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	37	TRUE	838609	2	0.0876859480498044	0.245368010013923	3503	439	11281	25760000	310
20221001 100909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	838609	2	0.123256069574631	0.573053306915797	3409	384	5673	25220000	311
20221001 100955	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	71	TRUE	838609	2	0.213825100953756	0.270438796122931	4280	741	7381	25800000	312
